,facility_name,facility_type,address,lat,long,modified_name,google_place_id,num_ratings,avg_rating,W,weighted_rating
214,Central 24HR Clinic (Jurong West),CHAS Clinic,492 JURONG WEST STREET 41 640492,1.34994543580238,103.725180466271,Central 24HR Clinic (Jurong West) 492 JURONG WEST STREET 41,ChIJn-CSNZgP2jERB94kuD2Tzss,134.0,1.6,0.004143603698320912,3.4264729107170115
215,Changi Clinic,CHAS Clinic,848 Sims Avenue 400848,1.31720886041624,103.901431784397,Changi Clinic 848 Sims Avenue,ChIJ2w5JohoY2jERu8ZUhmkdJLY,17.0,4.3,0.0005256810662048919,3.4345277822942246
216,Chin Medical Clinic,CHAS Clinic,524A JELAPANG ROAD 671524,1.38540569301034,103.766228468168,Chin Medical Clinic 524A JELAPANG ROAD,ChIJ45jIVZgR2jER1czY64AbCRg,25.0,4.8,0.0007730603914777823,3.4351285250306987
217,Chua & Partners Family Clinic,CHAS Clinic,18 Jalan Membina 164018,1.28569742860668,103.826785447839,Chua & Partners Family Clinic 18 Jalan Membina,ChIJPb_VtX4Z2jERyPAmO63pyQA,82.0,3.4,0.002535638084047126,3.4339861849120563
218,Chua Medical Centre Pte Ltd,CHAS Clinic,248 Simei St 3 520248,1.34359376286677,103.953541142784,Chua Medical Centre Pte Ltd 248 Simei St 3,ChIJ82lKFSI92jER8_ChWAjVT3g,25.0,3.6,0.0007730603914777823,3.4342008525609256
219,Chua Medical Clinic And Surgery Pte. Ltd.,CHAS Clinic,642 BUKIT BATOK CENTRAL 650642,1.34900647929724,103.751706683251,Chua Medical Clinic And Surgery Pte. Ltd. 642 BUKIT BATOK CENTRAL,ChIJQTK6suQR2jERFi1_7N79-Zw,12.0,4.3,0.00037106898790933545,3.434393899456265
220,Chung & Ee Medical Clinic,CHAS Clinic,10 TELOK BLANGAH CRESCENT 090010,1.27773153221637,103.819769431776,Chung & Ee Medical Clinic 10 TELOK BLANGAH CRESCENT,ChIJNUdVdVQb2jERhJequCHl5Kg,26.0,4.9,0.0008039828071368935,3.4352511610868333
221,Circuit Medical Clinic,CHAS Clinic,36 CIRCUIT ROAD 370036,1.32902607935956,103.886930797614,Circuit Medical Clinic 36 CIRCUIT ROAD,ChIJcT9GeJYX2jERam31CfbsfAA,19.0,5.0,0.0005875258975231145,3.4349926035576743
222,CityGP Family Clinic,CHAS Clinic,122 BEDOK NORTH STREET 2 460122,1.32861719819575,103.937787149156,CityGP Family Clinic 122 BEDOK NORTH STREET 2,ChIJU7W1J_s92jERdTfVw2Is9F8,24.0,4.0,0.0007421379758186709,3.434492576874622
223,CityHealth Clinic & Surgery,CHAS Clinic,152 Beach Road 189721,1.29884087991136,103.859351023904,CityHealth Clinic & Surgery 152 Beach Road,ChIJWbuRMrAZ2jERn-cmE2qH8GY,21.0,2.5,0.0006493707288413371,3.4334660212526775
224,Clinic@Costa,CHAS Clinic,84 BAYSHORE ROAD 469994,1.31218816522514,103.940116990924,Clinic@Costa 84 BAYSHORE ROAD,ChIJRfgLLMci2jEREBHVdxmI6B0,14.0,4.4,0.00043291381922755807,3.434490743973371
225,Clover Medical Clinic Pte Ltd,CHAS Clinic,21 CHOA CHU KANG NORTH 6 689578,1.39706712804272,103.746637430571,Clover Medical Clinic Pte Ltd 21 CHOA CHU KANG NORTH 6,ChIJLUrc7fMR2jERfSqwcIdHeoo,29.0,2.7,0.0008967500541142274,3.433414301018744
226,Cornerstone Medical,CHAS Clinic,29A GHIM MOH LINK 271029,1.30849288053919,103.784598100789,Cornerstone Medical 29A GHIM MOH LINK,ChIJh_XRl-Mb2jERF2z4YfZUimg,15.0,4.7,0.00046383623488666933,3.434659763652995
227,Cornerstone Medical Bidadari,CHAS Clinic,106A BIDADARI PARK DRIVE 341106,1.33413900018418,103.871259715426,Cornerstone Medical Bidadari 106A BIDADARI PARK DRIVE,ChIJMfZq0ZYX2jERW4j7vPr7fmY,5.0,5.0,0.00015461207829555644,3.434314691937928
228,Corporation Clinic (Choa Chu Kang),CHAS Clinic,253 Choa Chu Kang Ave 1 680253,1.37736607411235,103.744393648371,Corporation Clinic (Choa Chu Kang) 253 Choa Chu Kang Ave 1,ChIJE2pmQcQR2jER95l78KhGs6Q,2.0,5.0,6.184483131822258e-05,3.4341694251622683
229,Crossroads Family Clinic,CHAS Clinic,601B TAMPINES AVENUE 9 522601,1.36088277451527,103.937510784032,Crossroads Family Clinic 601B TAMPINES AVENUE 9,ChIJBWxt6rU92jER97GrcnNyatk,19.0,4.4,0.0005875258975231145,3.4346400880191603
230,DA CLINIC @ POTONG PASIR,CHAS Clinic,51 UPPER SERANGOON ROAD 347697,1.33149708060439,103.868214025397,DA CLINIC @ POTONG PASIR 51 UPPER SERANGOON ROAD,ChIJY5TPYFcX2jERW_yYO0f2tQk,45.0,3.0,0.0013915087046600081,3.4334685648707395
231,DA Clinic @ Anson,CHAS Clinic,10 ANSON ROAD 079903,1.27588674304532,103.84592379296,DA Clinic @ Anson 10 ANSON ROAD,ChIJYTliDhQZ2jERE62gbJ-Qj2g,38.0,3.8,0.001175051795046229,3.4345025643161313
232,DA clinic @ Anchorvale,CHAS Clinic,351 ANCHORVALE ROAD 540351,1.39332786576656,103.886617624917,DA clinic @ Anchorvale 351 ANCHORVALE ROAD,ChIJO35ZN88X2jER6_V_9RVBJHA,22.0,3.1,0.0006802931445004484,3.433845313358783
233,DA clinic @ Bukit Batok,CHAS Clinic,451 BUKIT BATOK WEST AVENUE 6 650451,1.35303824914482,103.743948447105,DA clinic @ Bukit Batok 451 BUKIT BATOK WEST AVENUE 6,ChIJJySm8akR2jERGUACxV0waUo,27.0,3.7,0.0008349052227960048,3.4342946048364653
234,DA clinic @ Sembawang,CHAS Clinic,604 SEMBAWANG ROAD 758459,1.44182470635163,103.824845207379,DA clinic @ Sembawang 604 SEMBAWANG ROAD,ChIJZ_c4QYMV2jERDC7q23NDTH4,11.0,3.6,0.0003401465722502242,3.4341290202880974
235,DA clinic @ Taman Jurong,CHAS Clinic,140 Corporation Drive 610410,1.01626425482099,103.581751807954,DA clinic @ Taman Jurong 140 Corporation Drive,ChIJdWn9gQsP2jERy-zAhfOKDP4,38.0,3.8,0.001175051795046229,3.4345025643161313
236,DAILY MEDICAL CENTRE,CHAS Clinic,159 HOUGANG STREET 11 530159,1.35144832553092,103.879517231861,DAILY MEDICAL CENTRE 159 HOUGANG STREET 11,ChIJozp2zaQX2jERs42e3ykfZV0,29.0,3.6,0.0008967500541142274,3.434221376067447
237,DAVITA MEDICAL & DIALYSIS CENTRE (JURONG EAST),CHAS Clinic,2 VENTURE DRIVE 608526,1.33015172116219,103.744574632224,DAVITA MEDICAL & DIALYSIS CENTRE (JURONG EAST) 2 VENTURE DRIVE,ChIJ8T7veNoR2jERB9RmCzNbcTI,0.0,0.0,0.0,3.4340725806451617
238,DAYSPRING MEDICAL CLINIC (TAMPINES),CHAS Clinic,2 TAMPINES CENTRAL 5 529509,1.35236829560034,103.943812302435,DAYSPRING MEDICAL CLINIC (TAMPINES) 2 TAMPINES CENTRAL 5,ChIJVVVVVRA92jERTEyeQgh-oHg,33.0,4.3,0.0010204397167506726,3.434956207375695
239,DOCTORS FOR LIFE MEDICAL,CHAS Clinic,3 PICKERING STREET 048660,1.28428813152396,103.847429981968,DOCTORS FOR LIFE MEDICAL 3 PICKERING STREET,ChIJgdG5ewsZ2jERbbRPmbZi6fo,10.0,1.9,0.0003092241565911129,3.4335982083452623
240,DOCTORS INC MEDICAL GROUP,CHAS Clinic,178 TOA PAYOH CENTRAL 310178,1.33358025833851,103.849264521174,DOCTORS INC MEDICAL GROUP 178 TOA PAYOH CENTRAL,ChIJoypljWYX2jERRiKWWX1AipE,49.0,4.4,0.0015151983672964532,3.435536152293895
241,"DOCTORS KOO, LOH & ASSOCIATES (PTE) LTD",CHAS Clinic,152 YUNG HO RD 610152,1.32707670705423,103.720708632127,"DOCTORS KOO, LOH & ASSOCIATES (PTE) LTD 152 YUNG HO RD",ChIJc1I0KlYF2jERcwbN_Wgaqmo,2.0,5.0,6.184483131822258e-05,3.4341694251622683
242,DOVER MEDICAL CENTRE,CHAS Clinic,1 FUSIONOPOLIS WAY 138632,1.29915016462316,103.787581248398,DOVER MEDICAL CENTRE 1 FUSIONOPOLIS WAY,ChIJcQ8uKk4a2jERQQUZTPCkBPQ,5.0,4.8,0.00015461207829555644,3.4342837695222688
243,DR CHUA'S FAMILY CLINIC PTE. LTD.,CHAS Clinic,638 JURONG WEST STREET 61 640638,1.34169239237791,103.697174842354,DR CHUA'S FAMILY CLINIC PTE. LTD. 638 JURONG WEST STREET 61,ChIJQUb825YP2jERQw4IM0M3axE,51.0,4.4,0.0015770431986146757,3.4355958899122108
244,DR JOYCE & PARTNERS FAMILY CLINIC,CHAS Clinic,224A SUMANG LANE 821224,1.40195621611022,103.892811293348,DR JOYCE & PARTNERS FAMILY CLINIC 224A SUMANG LANE,ChIJ-aAbLYkV2jER66lYpW03kRo,54.0,4.3,0.0016698104455920096,3.435518515295125
245,DR LIM LEAN HUAT & ASSOCIATES PTE LTD,CHAS Clinic,101 IRRAWADDY ROAD 329565,1.32047597480701,103.843252763122,DR LIM LEAN HUAT & ASSOCIATES PTE LTD 101 IRRAWADDY ROAD,ChIJP5oL1g0Z2jER4u9y0psdUzA,15.0,4.7,0.00046383623488666933,3.434659763652995
246,DR SOH FAMILY CLINIC,CHAS Clinic,966 JURONG WEST STREET 93 640966,1.34170245992124,103.692916978325,DR SOH FAMILY CLINIC 966 JURONG WEST STREET 93,ChIJ_zXeqpoP2jERZaV8QgMLqXg,16.0,3.6,0.0004947586505457806,3.43415467467125
247,DRS CHUA & PARTNERS PTE LTD,CHAS Clinic,1 TANJONG PAGAR PLAZA 082001,1.27568702794453,103.842433596845,DRS CHUA & PARTNERS PTE LTD 1 TANJONG PAGAR PLAZA,ChIJ56SZZGsZ2jERX3Hkx3X3kgM,24.0,2.2,0.0007421379758186709,3.4331567285181483
248,"DRS KOO, KOH & ASSOCIATES P.L.",CHAS Clinic,163 BUKIT MERAH CENTRAL 150163,1.2836613928251,103.817072709118,"DRS KOO, KOH & ASSOCIATES P.L. 163 BUKIT MERAH CENTRAL",ChIJZ5k3aNEb2jERJhJ5pSjClq0,17.0,3.1,0.0005256810662048919,3.4338969650147786
249,DRS LIM & CHAN CLINIC,CHAS Clinic,2 LOR LEW LIAN 531002,1.35060795579762,103.875680063619,DRS LIM & CHAN CLINIC 2 LOR LEW LIAN,ChIJv8vBaKQX2jERL68C-TvWWN4,22.0,3.0,0.0006802931445004484,3.433777284044333
250,DRS LIM & CHAN CLINIC,CHAS Clinic,106 HOUGANG AVE 1 530106,1.35370297114613,103.890680792157,DRS LIM & CHAN CLINIC 106 HOUGANG AVE 1,ChIJv4KgD7gX2jERuGk_m5zgmp8,16.0,3.6,0.0004947586505457806,3.43415467467125
251,"DRS OH, LIM, WONG & PARTNERS",CHAS Clinic,959 JURONG WEST ST 92 640959,1.34148123560942,103.690721731343,"DRS OH, LIM, WONG & PARTNERS 959 JURONG WEST ST 92",ChIJ6a9wfZkP2jERyZk1gx6s2_g,12.0,4.1,0.00037106898790933545,3.434319685658683
252,"DRS SINGH & PARTNERS, RAFFLES CITY MEDICAL CENTRE",CHAS Clinic,252 NORTH BRIDGE RD 179103,1.29376028146733,103.8527683243,"DRS SINGH & PARTNERS, RAFFLES CITY MEDICAL CENTRE 252 NORTH BRIDGE RD",ChIJkxbIK6QZ2jERyYOzMiKKf5c,21.0,2.8,0.0006493707288413371,3.43366083247133
253,DRS TANG & PARTNERS PTE. LTD.,CHAS Clinic,64 YUNG KUANG ROAD 610064,1.33237347600046,103.722451247982,DRS TANG & PARTNERS PTE. LTD. 64 YUNG KUANG ROAD,ChIJHwvQ-vsP2jERdA3tNoqz-9k,25.0,4.3,0.0007730603914777823,3.43474199483496
254,DTAP @ Robertson,CHAS Clinic,11 UNITY STREET 237995,1.29189934215369,103.841475100183,DTAP @ Robertson 11 UNITY STREET,ChIJJ1rP4p4Z2jERM0rOQOqXQok,89.0,4.6,0.002752094993660905,3.43728132365894
255,DTAP @ SIGLAP,CHAS Clinic,914 EAST COAST ROAD 459108,1.31205928217535,103.92444984956,DTAP @ SIGLAP 914 EAST COAST ROAD,ChIJa1ZSJXMY2jERA3gQD3KrEuE,30.0,4.7,0.0009276724697733387,3.4352469466608286
256,DTAP @ Somerset,CHAS Clinic,1 GRANGE ROAD 239693,1.30139878843175,103.837359153263,DTAP @ Somerset 1 GRANGE ROAD,ChIJy1_9GZEZ2jERw8P5uy9baVk,51.0,4.7,0.0015770431986146757,3.436069002871795
257,DUXTON MEDICAL CLINIC CANBERRA,CHAS Clinic,361 SEMBAWANG CRESCENT 750361,1.44631506786133,103.813936814037,DUXTON MEDICAL CLINIC CANBERRA 361 SEMBAWANG CRESCENT,ChIJaZK4I4oT2jERJu2jhvlw__8,13.0,4.5,0.00040199140356844676,3.43450107430457
258,DaVita Medical & Dialysis Centre (Farrer Park),CHAS Clinic,1 FARRER PARK STATION ROAD 217562,1.31247324146379,103.853929522028,DaVita Medical & Dialysis Centre (Farrer Park) 1 FARRER PARK STATION ROAD,ChIJWcfmwNUZ2jERWurIHwAJdnw,0.0,0.0,0.0,3.4340725806451617
259,DaVita Medical & Dialysis Centre (Novena),CHAS Clinic,101 IRRAWADDY ROAD 329565,1.32047597480701,103.843252763122,DaVita Medical & Dialysis Centre (Novena) 101 IRRAWADDY ROAD,ChIJV2hXWZ0Z2jERxPjxJjNuAyo,0.0,0.0,0.0,3.4340725806451617
260,Dawson Medical Clinic,CHAS Clinic,85 DAWSON ROAD 141085,1.29531966312279,103.809758591462,Dawson Medical Clinic 85 DAWSON ROAD,ChIJn66lIy4a2jERwK7rSmV5pqI,10.0,4.7,0.0003092241565911129,3.4344640359837175
261,Doctors Clinic & Surgery,CHAS Clinic,305 Woodlands Street 31 730305,1.43036145793777,103.774102413755,Doctors Clinic & Surgery 305 Woodlands Street 31,ChIJA5FeoFIS2jERL0iRurXtFNg,58.0,2.9,0.0017935001082284548,3.4331147214139732
262,Dover Clinic and Surgery Pte Ltd,CHAS Clinic,28 DOVER CRESCENT 130028,1.30446092684555,103.781779696786,Dover Clinic and Surgery Pte Ltd 28 DOVER CRESCENT,ChIJp_zYIlwa2jER3xNn6e6XUUQ,32.0,2.8,0.0009895173010915613,3.4334451548564657
263,Dr Chen and Partners Medical Clinic,CHAS Clinic,9 SIN MING ROAD 575630,1.35319495294524,103.835564729732,Dr Chen and Partners Medical Clinic 9 SIN MING ROAD,ChIJCwLN5ToX2jERQbTf8h1Relc,0.0,0.0,0.0,3.4340725806451617
264,Dr Chua & Lee Family Clinic,CHAS Clinic,213 BISHAN STREET 23 570213,1.35717822107249,103.848152968836,Dr Chua & Lee Family Clinic 213 BISHAN STREET 23,ChIJW31lBVkX2jERMGqg1v3YKD4,14.0,5.0,0.00043291381922755807,3.4347504922649077
265,Dr Gary's Family Clinic,CHAS Clinic,77 INDUS ROAD 160077,1.29113483647707,103.826764453903,Dr Gary's Family Clinic 77 INDUS ROAD,ChIJV9CSg4EZ2jERyWmbqh-Fyec,33.0,4.9,0.0010204397167506726,3.435568471205745
266,Dr Jeremy Chan Medical Clinic,CHAS Clinic,123 LORONG 1 TOA PAYOH 310123,1.33864901778038,103.845703844549,Dr Jeremy Chan Medical Clinic 123 LORONG 1 TOA PAYOH,ChIJKXaL0WkX2jERSPGB58Lt6is,19.0,4.6,0.0005875258975231145,3.434757593198665
267,Dr Joyce & Partners Family Clinic (Toa Payoh Branch),CHAS Clinic,177 TOA PAYOH CENTRAL 310177,1.33390034089973,103.848854818027,Dr Joyce & Partners Family Clinic (Toa Payoh Branch) 177 TOA PAYOH CENTRAL,ChIJmxUcDhIX2jERYZNLsRxQsGA,13.0,4.7,0.00040199140356844676,3.434581472585284
268,Dr Nah & Lee Family Clinic,CHAS Clinic,780 WOODLANDS CRESCENT 730780,1.4483415501858,103.801057143564,Dr Nah & Lee Family Clinic 780 WOODLANDS CRESCENT,ChIJ3zaUhXIT2jERnTCNSwEuw4o,52.0,4.6,0.001607965614273787,3.435947351844223
269,Dr Stanley Peck Family Clinic,CHAS Clinic,636 BUKIT BATOK CENTRAL 650636,1.34963274148521,103.751825709259,Dr Stanley Peck Family Clinic 636 BUKIT BATOK CENTRAL,ChIJxxhElicR2jERVOd1ObH1IG0,21.0,4.8,0.0006493707288413371,3.4349595739290124
270,Dr Steven Ang Aesthetic & Family Clinic,CHAS Clinic,75D Redhill Road 154075,1.28846476848129,103.815711568942,Dr Steven Ang Aesthetic & Family Clinic 75D Redhill Road,ChIJQccxqtQb2jERd4P-rJHBHhU,30.0,3.9,0.0009276724697733387,3.4345048086850096
271,Dr W.K. Koo & Associates P.L.,CHAS Clinic,1 JURONG WEST CENTRAL 2 648886,1.33945271688955,103.706685012636,Dr W.K. Koo & Associates P.L. 1 JURONG WEST CENTRAL 2,ChIJAQAAAO0P2jERYwkifSIibEA,42.0,1.9,0.0012987414576826743,3.4320802169855837
272,Dr.W Family Clinic,CHAS Clinic,8 EMPRESS ROAD 260008,1.31641190070436,103.805373812286,Dr.W Family Clinic 8 EMPRESS ROAD,ChIJ65ydwREa2jER8xweqge5Urc,43.0,4.1,0.0013296638733417854,3.4349580402769457
273,Drs Chan & Tang Family Clinic,CHAS Clinic,125 LORONG 1 TOA PAYOH 310125,1.33833133425818,103.845737117486,Drs Chan & Tang Family Clinic 125 LORONG 1 TOA PAYOH,ChIJ-82F0mkX2jERqg6vFcDx6iY,24.0,4.8,0.0007421379758186709,3.435086287255277
274,"Drs Koo, Fok & Associates Pte Ltd",CHAS Clinic,55 BENOI ROAD 629907,1.32561764091444,103.678410551478,"Drs Koo, Fok & Associates Pte Ltd 55 BENOI ROAD",ChIJf79p3ocP2jERRBgtiwbzqbo,1.0,1.0,3.092241565911129e-05,3.4339973132410786
275,"Drs Koo, Fok & Associates( Pioneer )",CHAS Clinic,31 JURONG WEST STREET 63 648310,1.3375870106289,103.697321608176,"Drs Koo, Fok & Associates( Pioneer ) 31 JURONG WEST STREET 63",ChIJVVVVxZEP2jERAuT9El-eQGM,11.0,1.6,0.0003401465722502242,3.433448727143597
276,Duxton Medical Clinic,CHAS Clinic,7 TANJONG PAGAR PLAZA 081007,1.27712012192209,103.84311774345,Duxton Medical Clinic 7 TANJONG PAGAR PLAZA,ChIJOYip4WwZ2jERZ8kCYmgwcrc,32.0,4.3,0.0009895173010915613,3.434929430808103
277,E MEDICAL CLINIC & SURGERY,CHAS Clinic,126 LORONG 1 TOA PAYOH 310126,1.33781465664298,103.845130852041,E MEDICAL CLINIC & SURGERY 126 LORONG 1 TOA PAYOH,ChIJafbGLmgX2jERP4NgfurMphM,24.0,4.7,0.0007421379758186709,3.435012073457695
278,E. L. CHIN FAMILY CLINIC & SURGERY PTE. LTD.,CHAS Clinic,432 CLEMENTI AVE 3 120432,1.31402057647513,103.762740587674,E. L. CHIN FAMILY CLINIC & SURGERY PTE. LTD. 432 CLEMENTI AVE 3,ChIJGe0I_pEa2jERbCHPOEh1MUA,17.0,4.4,0.0005256810662048919,3.4345803504008448
279,E.J. TAN CLINIC & SURGERY,CHAS Clinic,104 JURONG EAST STREET 13 600104,1.33658465341547,103.737623303578,E.J. TAN CLINIC & SURGERY 104 JURONG EAST STREET 13,ChIJtwti1RoQ2jERBcf88-tFZwo,29.0,3.2,0.0008967500541142274,3.433862676045801
280,EAST COAST FAMILY CLINIC,CHAS Clinic,121 MEYER ROAD 437932,1.29769266267746,103.894446070261,EAST COAST FAMILY CLINIC 121 MEYER ROAD,ChIJdVRkLmYY2jERP-DBd0ojjo4,14.0,3.6,0.00043291381922755807,3.434144412917989
281,EAST COAST MEDICAL CENTRE PTE LTD,CHAS Clinic,57A NEW UPPER CHANGI RD 462057,1.32371678656959,103.941288714677,EAST COAST MEDICAL CENTRE PTE LTD 57A NEW UPPER CHANGI RD,ChIJYbYVCMsi2jERqXorTAuvDWQ,10.0,3.5,0.0003092241565911129,3.434092966995808
282,EASTERN CLINIC & SURGERY PTE LTD,CHAS Clinic,235 JURONG EAST STREET 21 600235,1.33997597903837,103.742159955431,EASTERN CLINIC & SURGERY PTE LTD 235 JURONG EAST STREET 21,ChIJLYlg6hAQ2jERrOTzeZKlA0c,9.0,4.3,0.00027830174093200163,3.4343135697534892
283,EASTERN CLINIC & SURGERY PTE LTD,CHAS Clinic,318 JURONG EAST STREET 31 600318,1.34750822879295,103.73056069188,EASTERN CLINIC & SURGERY PTE LTD 318 JURONG EAST STREET 31,ChIJZ1cNQSAQ2jERq-lLcC8yDpI,4.0,4.0,0.00012368966263644516,3.4341425800167387
284,EASTERN CLINIC AND DENTAL SURGERY,CHAS Clinic,303 JURONG EAST ST 32 600303,1.34485611221062,103.735622181592,EASTERN CLINIC AND DENTAL SURGERY 303 JURONG EAST ST 32,ChIJAQAA0BgQ2jERm31QpIE6PHo,10.0,3.9,0.0003092241565911129,3.4342166566584442
285,EASTERN MEDICAL CENTRE,CHAS Clinic,631 BEDOK RESERVOIR RD 470631,1.33295923548327,103.914941831149,EASTERN MEDICAL CENTRE 631 BEDOK RESERVOIR RD,ChIJnV2g11c92jER6bmKZkRTiUA,10.0,2.2,0.0003092241565911129,3.4336909755922393
286,EC Family Clinic,CHAS Clinic,30 EUNOS CRESCENT 409423,1.31976065842876,103.903047958629,EC Family Clinic 30 EUNOS CRESCENT,ChIJLZYR0gQY2jERBeHX3CYn-Ak,92.0,2.6,0.0028448622406382386,3.431699759054532
287,EDGEDALE MEDICAL CLINIC,CHAS Clinic,122A EDGEDALE PLAINS 821122,1.39350981246858,103.90910656253,EDGEDALE MEDICAL CLINIC 122A EDGEDALE PLAINS,ChIJZwDReQMW2jERv7aOsvJ_GgQ,54.0,4.6,0.0016698104455920096,3.4360194584288024
288,EE CLINIC,CHAS Clinic,128 ANG MO KIO AVE 3 560128,1.3708320282205,103.843546990564,EE CLINIC 128 ANG MO KIO AVE 3,ChIJ45oen90W2jER0nFHXd2weBM,21.0,4.2,0.0006493707288413371,3.434569951491708
289,EH MEDICAL FAMILY CLINIC (BUKIT BATOK),CHAS Clinic,292 BUKIT BATOK EAST AVENUE 6 650292,1.34449810534059,103.755375174448,EH MEDICAL FAMILY CLINIC (BUKIT BATOK) 292 BUKIT BATOK EAST AVENUE 6,ChIJ0UmXucwR2jERhUqbLcZmCcQ,22.0,3.6,0.0006802931445004484,3.4341854599310335
290,EH Medical,CHAS Clinic,785E WOODLANDS RISE 735785,1.44680413878616,103.805487571931,EH Medical 785E WOODLANDS RISE,ChIJYbgLj3ET2jERTBiZS1TRPTw,42.0,4.4,0.0012987414576826743,3.4353270706297905
291,EHA CLINIC @ Jurong,CHAS Clinic,492 JURONG WEST STREET 41 640492,1.34994543580238,103.725180466271,EHA CLINIC @ Jurong 492 JURONG WEST STREET 41,ChIJsbl63N4P2jERWd67xD042Jo,83.0,4.3,0.002566560499706237,3.4362950357552906
292,EJ FAMILY CLINIC & SURGERY,CHAS Clinic,109 TOA PAYOH LOR 1 310109,1.34123727109327,103.846202461177,EJ FAMILY CLINIC & SURGERY 109 TOA PAYOH LOR 1,ChIJp4T8PGoX2jERp_qP_1n0alk,31.0,3.2,0.00095859488543245,3.4338481998665356
293,EL SHADDAI ARTHRITIS + RHEUMATISM SPECIALIST MEDICAL CENTRE,CHAS Clinic,102 TOWNER ROAD 322102,1.32058609482407,103.862002015014,EL SHADDAI ARTHRITIS + RHEUMATISM SPECIALIST MEDICAL CENTRE 102 TOWNER ROAD,ChIJoeApXtEZ2jERsXX2LBQO8To,22.0,2.6,0.0006802931445004484,3.433505166786533
294,ELIAS FAMILY CLINIC & SURGERY,CHAS Clinic,625 ELIAS RD 510625,1.37860239755804,103.941978174961,ELIAS FAMILY CLINIC & SURGERY 625 ELIAS RD,ChIJl8tJvr492jERLA5wpp01SmU,14.0,3.6,0.00043291381922755807,3.434144412917989
295,EMMANUEL MEDICAL CLINIC,CHAS Clinic,272 TAMPINES ST 22 520272,1.34915941815592,103.95028148718,EMMANUEL MEDICAL CLINIC 272 TAMPINES ST 22,ChIJT5XH9hk92jERNlX7apL00zA,7.0,3.1,0.00021645690961377904,3.434000268326768
296,EON MEDICAL CLINIC,CHAS Clinic,475 UPPER SERANGOON CRESCENT 530475,1.37571547934496,103.900675272909,EON MEDICAL CLINIC 475 UPPER SERANGOON CRESCENT,ChIJ0ZjVoDsW2jER5YaLL4h8PBs,11.0,4.2,0.0003401465722502242,3.434333108231448
297,ESSENTIAL FAMILY CLINIC & SURGERY,CHAS Clinic,626A WOODLANDS DR 52 731626,1.43409799393499,103.800131263153,ESSENTIAL FAMILY CLINIC & SURGERY 626A WOODLANDS DR 52,ChIJqbSFyJgT2jERQeUqNfgcHOQ,20.0,1.8,0.0006184483131822258,3.4330619912140445
298,ESTEEMED MEDICAL CLINIC,CHAS Clinic,260 ANG MO KIO STREET 21 560260,1.36891592440303,103.834501165254,ESTEEMED MEDICAL CLINIC 260 ANG MO KIO STREET 21,ChIJNcGFH9oW2jER_a5lJ7lbeik,12.0,5.0,0.00037106898790933545,3.4346536477478016
299,ESTHER YEO CLINIC,CHAS Clinic,256 JURONG EAST ST 24 600256,1.34416527281328,103.738263366894,ESTHER YEO CLINIC 256 JURONG EAST ST 24,ChIJl7u_WhgQ2jEReOd8Ak8je_4,22.0,3.7,0.0006802931445004484,3.4342534892454837
300,ETERN MEDICAL CLINIC (PUNGGOL SUMANG LRT),CHAS Clinic,308C PUNGGOL WALK 823308,1.40800694968972,103.899074358389,ETERN MEDICAL CLINIC (PUNGGOL SUMANG LRT) 308C PUNGGOL WALK,ChIJWWz5hDoV2jER5cbSpwbG1So,5.0,4.2,0.00015461207829555644,3.4341910022752917
301,EVANGEL MEDICAL CLINIC,CHAS Clinic,10 CHAI CHEE RD 467010,1.32727572409468,103.924803599547,EVANGEL MEDICAL CLINIC 10 CHAI CHEE RD,ChIJ89_ilFI92jER0iDVhShGoCU,2.0,5.0,6.184483131822258e-05,3.4341694251622683
302,EVERCARE MEDICAL CLINIC,CHAS Clinic,253 CHOA CHU KANG AVE 1 680253,1.37736607411235,103.744393648371,EVERCARE MEDICAL CLINIC 253 CHOA CHU KANG AVE 1,ChIJoWPmacQR2jERRiJAXyODfh0,30.0,3.5,0.0009276724697733387,3.4341337396971006
303,EVERCARE MEDICAL CLINIC (475) PTE LTD,CHAS Clinic,475 CHOA CHU KANG AVE 3 680475,1.37789727696934,103.739015486131,EVERCARE MEDICAL CLINIC (475) PTE LTD 475 CHOA CHU KANG AVE 3,ChIJq378adsR2jERnZHLd3gLAo0,20.0,4.6,0.0006184483131822258,3.4347936464909545
304,EVERHEALTH FAMILY CLINIC & SURGERY,CHAS Clinic,762 JURONG WEST ST 75 640762,1.34874357156987,103.697732090659,EVERHEALTH FAMILY CLINIC & SURGERY 762 JURONG WEST ST 75,ChIJvQnCTbwP2jER4WU_0_i4nOI,3.0,3.7,9.276724697733386e-05,3.434097249999751
305,FAMILY HEALTHCARE CLINIC & SURGERY PTE LTD,CHAS Clinic,523 HOUGANG AVE 6 530523,1.37372091211225,103.890706990241,FAMILY HEALTHCARE CLINIC & SURGERY PTE LTD 523 HOUGANG AVE 6,ChIJZw518EcW2jERVkweTU_SVqY,19.0,1.6,0.0005875258975231145,3.4329950155060955
306,FAMILY LIFE CLINIC,CHAS Clinic,727 CLEMENTI WEST ST 2 120727,1.3046248764802,103.763817745262,FAMILY LIFE CLINIC 727 CLEMENTI WEST ST 2,ChIJjZiHC_Ia2jER_DFH77r4wyE,17.0,3.6,0.0005256810662048919,3.434159805547881
